prod_id;prod_name;prod_description;prod_brand;category;prod_unit_price
7702011274670;Galleta sándwich griego Colombina ;Galleta sándwich griego Colombina x 6 und x 23 g c-u;COLOMBINA;Pasabocas;5390
7702011274748;Galletas Bridge wafer sin azúcar vainilla ;Galletas Bridge wafer sin azúcar vainilla x 6ux 168g;COLOMBINA;Pasabocas;5790
7702011277084;Galleta Colombina 100% sandwich yogurt griego acaí ;Galleta Colombina 100% sandwich yogurt griego acaí x 6 paquetes x 138 g;COLOMBINA;Pasabocas;5390
7702011278043;Galletas Muuu mantequilla ;Galletas Muuu mantequilla x 396g + galleta Max x 408g gratis marcadores;MUUU;Pasabocas;10390
7702011281180;Chupeta Bon Bon Bum rojo fresa ;Chupeta Bon Bon Bum rojo fresa x 24und. x 456g;BON BON BUM;Dulces y postres;7590
7702011283634;Chupeta Bon Bon Bum tropical splash ;Chupeta Bon Bon Bum tropical splash x 24und.x 456g;BON BON BUM;Dulces y postres;7790
7702014307573;Lentejas Con Salchicha Y Papa Respin ;Lentejas Con Salchicha Y Papa Respin x 300 g;RESPIN;Despensa;4690
7702014500240;Gelatina Light gelHada Sabor Fresa ;Gelatina Light gelHada Sabor Fresa x 12 g;GEL HADA;Dulces y postres;1750
7702014500349;Gelatina Light gelHada Sabor Frambuesa ;Gelatina Light gelHada Sabor Frambuesa x 12 g;GELHADA;Dulces y postres;1750
7702014500448;Gelatina Light gel'Hada Sabor Limón x 12 g;Gelatina Light gel'Hada Sabor Limón x 12 g;GELHADA;Dulces y postres;1790
7702014500646;Gelatina Light gelHada Sabor Mora ;Gelatina Light gelHada Sabor Mora x 12 g;GELHADA;Dulces y postres;1750
7702014501315;Gelatina gel'Hada Sin Sabor x 30 g;Gelatina gel'Hada Sin Sabor x 30 g;GELHADA;Dulces y postres;2450
7702014502978;Gelatina Gelhada piña light sin azúcar colágeno ;Gelatina Gelhada piña light sin azúcar colágeno x 12 g;GELHADA;Dulces y postres;1750
7702014502985;Mezcla Gel’hada gelatina frutos rojos x 40 gr;Mezcla Gel’hada gelatina frutos rojos x 40 gr;GELHADA;Dulces y postres;1150
7702014514810;Pudin gelHada Sabor Caramelo ;Pudin gelHada Sabor Caramelo x 100 g;GELHADA;Dulces y postres;2190
7702014514919;Pudin gel'Hada Sabor Chocolate x 100 g;Pudin gel'Hada Sabor Chocolate x 100 g;GELHADA;Dulces y postres;2250
7702014515015;Pudin gelHada Sabor Vainilla ;Pudin gelHada Sabor Vainilla x 85 g;GELHADA;Dulces y postres;2190
7702014515114;Pudin gel'Hada Sabor Arequipe x 85 g;Pudin gel'Hada Sabor Arequipe x 85 g;GELHADA;Dulces y postres;2250
7702014525113;Flan gelHada Sabor Leche ;Flan gelHada Sabor Leche x 60 g;GELHADA;Dulces y postres;2190
7702014590821;Levadura Activa Seca Levapan ;Levadura Activa Seca Levapan x 80 g.;LEVAPAN;Dulces y postres;4190
7702014592023;Polvo Para Hornear Levapan ;Polvo Para Hornear Levapan x 80 g;LEVAPAN;Dulces y postres;5390
7702014597417;Arveja Tierna San Jorga Lata ;Arveja Tierna San Jorga Lata x 300 g;SAN JORGE;Despensa;4790
7702014597615;Arveja San Jorge Sabanera ;Arveja San Jorge Sabanera x 300g;SAN JORGE;Despensa;2890
7702014597707;Arveja San Jorge Zanahoria ;Arveja San Jorge Zanahoria x 580 g;SAN JORGE;Despensa;4190
7702014597714;Arveja Con Zanahoria San Jorge ;Arveja Con Zanahoria San Jorge x 300 g;SAN JORGE;Despensa;3090
7702014601909;Arveja San Jorge zanahoria  ;Arveja San Jorge zanahoria  x 2 und x 180 g c-u;SAN JORGE;Despensa;4690
7702014601916;Arveja sabanera San Jorge ;Arveja sabanera San Jorge x 2 und x 180 g c-u;SAN JORGE;Despensa;4490
7702014611519;Arveja en lata Natural Del Campo ;Arveja en lata Natural Del Campo x 300 g;DEL CAMPO;Despensa;2890
7702014618044;Mayonesa San Jorge Doypack ;Mayonesa San Jorge Doypack x 200 g;SAN JORGE;Despensa;3490
7702014620214;Salsa De Tomate San Jorge Doypack ;Salsa De Tomate San Jorge Doypack x 200 g;SAN JORGE;Despensa;3590
7702014620412;Salsa San Jorge Rosada Doypack ;Salsa San Jorge Rosada Doypack x 200 g;SAN JORGE;Despensa;3890
7702014620443;Salsa San Jorge Rosada Doypack ;Salsa San Jorge Rosada Doypack x 380 g;SAN JORGE;Despensa;6590
7702014620504;Salsa San Jorge Tártara ;Salsa San Jorge Tártara x 200 g;SAN JORGE;Despensa;4390
7702014623437;Pasta De Tomate San Jorge Doypack ;Pasta De Tomate San Jorge Doypack x 200g;SAN JORGE;Despensa;3790
7702014626599;Salsa San Jorge Para Carnes ;Salsa San Jorge Para Carnes x 155 cc;SAN JORGE;Despensa;4090
7702014626605;Salsa San Jorge De Soya ;Salsa San Jorge De Soya x 155 cc;SAN JORGE;Despensa;4190
7702014626711;Salsa San Jorge Sazonadora Negra ;Salsa San Jorge Sazonadora Negra x 155 g;SAN JORGE;Despensa;3590
7702014626810;Salsa San Jorge Ají Piquetasco ;Salsa San Jorge Ají Piquetasco x 60 cc;SAN JORGE;Despensa;1950
7702014626926;Salsa San Jorge ajo listo ;Salsa San Jorge ajo listo x 110 g;SAN JORGE;Despensa;2990
7702014627138;Salsa San Jorge B.B.Q. Doypack ;Salsa San Jorge B.B.Q. Doypack x 200 g.;SAN JORGE;Despensa;3690
7702014627169;Salsa San Jorge B.B.Q. ;Salsa San Jorge B.B.Q. x 400 g.;SAN JORGE;Despensa;5990
7702014632057;Mostaza San Jorge Doypack ;Mostaza San Jorge Doypack x 200 g;SAN JORGE;Despensa;3590
7702014639513;Mermelada San Jorge Sabor Frutos Rojos Doypack ;Mermelada San Jorge Sabor Frutos Rojos Doypack x 200 g;SAN JORGE;Pasabocas;3490
7702014639650;Mermelada San Jorge Sabor Durazno ;Mermelada San Jorge Sabor Durazno x 200 g;SAN JORGE;Pasabocas;3490
7702014640052;Mermelada San Jorge Sabor Mora Doypack ;Mermelada San Jorge Sabor Mora Doypack x 200 g;SAN JORGE;Pasabocas;3490
7702014640250;Mermelada San Jorge Sabor Piña Doypack ;Mermelada San Jorge Sabor Piña Doypack x 200 g;SAN JORGE;Pasabocas;3490
7702014702187;Mezcla Gel´hada gelatina surtido ;Mezcla Gel´hada gelatina surtido x 3 unds x 40 gr c-u;GELHADA;Dulces y postres;3590
7702014702200;Gelatina polvo surtido Gel’hada x 4 und x 40 g c-u;Gelatina polvo surtido Gel’hada x 4 und x 40 g c-u;GELHADA;Dulces y postres;4890
7702014703726;Gelatina gelHada Light ;Gelatina gelHada Light x 3 und. x 12 g;GELHADA;Dulces y postres;5590
7702014963885;Salsa de tomate San Jorge doypack pague 320g lleve 400g;Salsa de tomate San Jorge doypack pague 320g lleve 400g;SAN JORGE;Despensa;4590
7702014963953;Mayonesa San Jorge doypack pague 300g lleve 380g;Mayonesa San Jorge doypack pague 300g lleve 380g;SAN JORGE;Despensa;4790
7702018874729;Gillette Prestobarba3 Máquinas Para Afeitar Desechables x 2 Und;Gillette Prestobarba3 Máquinas Para Afeitar Desechables x 2 Und;GILLETTE;Cuidado Personal;13390
7702018913664;Antitranspirante Gillette endurance cool wave gel ;Antitranspirante Gillette endurance cool wave gel x 82g;GILLETTE;Cuidado Personal;13290
7702018913978;Gillette Sport Pillar Power Rush Roll-On Antitranspirante x 60 g;Gillette Sport Pillar Power Rush Roll-On Antitranspirante x 60 g;GILLETTE;Cuidado Personal;10590
7702018951185;Gillette Prestobarba Sensitive Piel Sensible Espuma Para Afeitar ;Gillette Prestobarba Sensitive Piel Sensible Espuma Para Afeitar x 155 ml;GILLETTE;Cuidado Personal;8990
7702018983872;Gillette Prestobarba3 Ice Máquinas Para Afeitar Desechables x 2 Und;Gillette Prestobarba3 Ice Máquinas Para Afeitar Desechables x 2 Und;GILLETTE;Cuidado Personal;14390
7702020011037;Harina De Trigo Integral Haz De Oros ;Harina De Trigo Integral Haz De Oros x 500g;HAZ DE OROS;Despensa;2150
7702020011228;Harina De Trigo Tradicional Haz De Oros ;Harina De Trigo Tradicional Haz De Oros x 500g;HAZ DE OROS;Despensa;1750
7702020011266;Harina De Trigo Con Polvo Para Hornear Haz De Oros ;Harina De Trigo Con Polvo Para Hornear Haz De Oros x 1000g;HAZ DE OROS;Despensa;4390
7702020011310;Harina De Trigo Tradicional Haz De Oros ;Harina De Trigo Tradicional Haz De Oros x 1000g;HAZ DE OROS;Despensa;3290
7702020017824;Margarina Canola life esparcible ;Margarina Canola life esparcible x 454 g precio especial;CANOLA LIFE;Lácteos, huevos y refrigerados;6390
7702020017831;Esparcible Mantequilla Canola Life ;Esparcible Mantequilla Canola Life x 454g;CANOLA LIFE;Lácteos, huevos y refrigerados;8990
7702020017855;Esparcible Mantequilla Canola Life ;Esparcible Mantequilla Canola Life x 227g;CANOLA LIFE;Lácteos, huevos y refrigerados;4890
7702020040006;Espagueti San remo ;Espagueti San remo x 250g.;SAN REMO;Despensa;990
7702020040013;Bucatini San Remo ;Bucatini San Remo x 250g.;SAN REMO;Despensa;990
7702020040020;Pasta macarrón San Remo 250g.;Pasta macarrón San Remo 250g.;SAN REMO;Despensa;990
7702020040068;Pasta conchita San remo ;Pasta conchita San remo x 250g.;SAN REMO;Despensa;990
7702020040075;Pasta rigatone San remo ;Pasta rigatone San remo x 250g.;SAN REMO;Despensa;990
7702020040082;Macarroncito San Remo ;Macarroncito San Remo x 250g.;SAN REMO;Despensa;990
7702020040099;Concha San remo ;Concha San remo x 250g;SAN REMO;Despensa;1050
7702020040105;Fideo San remo ;Fideo San remo x 250g.;SAN REMO;Despensa;990
7702020040266;Pasta cabello de ángel San remo ;Pasta cabello de ángel San remo x 250g.;SAN REMO;Despensa;1050
7702020052009;Pasta Vermicelli Conzazoni ;Pasta Vermicelli Conzazoni x 500g;CONZAZONI;Despensa;5390
7702020052016;Pasta Integral Vermicelli Conzazoni ;Pasta Integral Vermicelli Conzazoni x 500g;CONZAZONI;Despensa;5790
7702020052092;Pasta Spaghetti Conzazoni ;Pasta Spaghetti Conzazoni x 500g;CONZAZONI;Despensa;5390
7702020052238;Pasta Penne Fantasia Vegetal Conzazoni ;Pasta Penne Fantasia Vegetal Conzazoni x 500g;CONZAZONI;Despensa;5790
7702020052313;Pasta Penne Rigate Conzazoni ;Pasta Penne Rigate Conzazoni x 500g;CONZAZONI;Despensa;6390
7702020052337;Pasta Conchiglie Conzazoni ;Pasta Conchiglie Conzazoni x 500g;CONZAZONI;Despensa;5390
7702020052344;Pasta Capelli D´Angelo Conzazoni ;Pasta Capelli D´Angelo Conzazoni x 500g;CONZAZONI;Despensa;5390
7702020052351;Pasta Fusili Conzazoni ;Pasta Fusili Conzazoni x 500g;CONZAZONI;Despensa;5390
7702020052375;Pasta Fetuccine Conzazoni ;Pasta Fetuccine Conzazoni x 500g;CONZAZONI;Despensa;5390
7702020101639;Mini Brownie Chocolate Mama-ía ;Mini Brownie Chocolate Mama-ía x 180g;MAMA IA;Panadería y Pastelería;7190
7702020101653;Brownie MyMs, Mama-ía ;Brownie MyMs, Mama-ía x 55g;MAMA IA;Panadería y Pastelería;2290
7702020101691;Mini Brownie MyMs, Mama-ía ;Mini Brownie MyMs, Mama-ía x180g;MAMA IA;Panadería y Pastelería;7990
7702020107136;Tortilla Tradicional Haz De Oros 6 Und ;Tortilla Tradicional Haz De Oros 6 Und x 180g;HAZ DE OROS;Panadería y Pastelería;3352
7702020107143;#N/A;Tortillas Tradicionales Haz de Oros 12 Und x 360g;HAZ DE OROS;Panadería y Pastelería;7390
7702020107150;#N/A;Wraps Haz de Oros 6 Und x 435g;HAZ DE OROS;Panadería y Pastelería;8190
7702020107204;Tortillas integrales con chía Haz de Oros 6 Und ;Tortillas integrales con chía Haz de Oros 6 Und x 190g;HAZ DE OROS;Panadería y Pastelería;4590
7702020107266;Tortillas Haz de Oros frutos rojos ;Tortillas Haz de Oros frutos rojos x 6 und x 180g;HAZ DE OROS;Panadería y Pastelería;4490
7702020111003;Pasta Macaroni y Cheese Pastas La Muñeca ;Pasta Macaroni y Cheese Pastas La Muñeca x 220g;LA MUNECA;Despensa;3190
7702020112017;Pasta Spaghetti Pastas La muñeca ;Pasta Spaghetti Pastas La muñeca x 250g;LA MUNECA;Despensa;1590
7702020112024;Pasta Macarron Pastas La Muñeca ;Pasta Macarron Pastas La Muñeca x 250g;LA MUNECA;Despensa;1550
7702020112048;Pasta Corbata Pastas La Muñeca ;Pasta Corbata Pastas La Muñeca x 250g;LA MUNECA;Despensa;1550
7702020112055;Pasta Cabello De Angel Pastas La Muñeca ;Pasta Cabello De Angel Pastas La Muñeca x 250g;LA MUNECA;Despensa;1690
7702020112062;Pasta Letras Pastas La Muñeca ;Pasta Letras Pastas La Muñeca x 250g;LA MUNECA;Despensa;1550
7702020112093;Pasta Codo Pastas La Muñeca ;Pasta Codo Pastas La Muñeca x 250g;LA MUNECA;Despensa;1690
7702020112123;Pasta Concha Pastas La Muñeca ;Pasta Concha Pastas La Muñeca x 250g;LA MUNECA;Despensa;1550
7702020112161;Pasta Macarroncito Pastas La Muñeca ;Pasta Macarroncito Pastas La Muñeca x 250g;LA MUNECA;Despensa;1690
7702020112185;Pasta Fideo Pastas La Muñeca ;Pasta Fideo Pastas La Muñeca x 250g;LA MUNECA;Despensa;1590
7702020112253;Pasta Bucatini Pastas La Muñeca ;Pasta Bucatini Pastas La Muñeca x 250g;LA MUNECA;Despensa;1790
7702020113014;Pasta Spaghetti Pastas La muñeca ;Pasta Spaghetti Pastas La muñeca x 500g;LA MUNECA;Despensa;2590
7702020113038;Pasta Fideo Pastas La Muñeca ;Pasta Fideo Pastas La Muñeca x 500g;LA MUNECA;Despensa;2590
7702020113045;Pasta Tornillo Pastas La Muñeca ;Pasta Tornillo Pastas La Muñeca x 500g Ahorre 30%;LA MUNECA;Despensa;2590
7702020113052;Pasta Cabello De Angel Pastas La Muñeca ;Pasta Cabello De Angel Pastas La Muñeca x 500g;LA MUNECA;Despensa;2890
7702020113120;Pasta Concha Pastas La Muñeca ;Pasta Concha Pastas La Muñeca x 500g;LA MUNECA;Despensa;2390
7702020115100;Pasta Lasagna Pasta La Muñeca ;Pasta Lasagna Pasta La Muñeca x 200g;LA MUNECA;Despensa;4190
7702020116060;Pasta Noodles Express Lunch Vaso Res ;Pasta Noodles Express Lunch Vaso Res x 65g;LA MUNECA;Despensa;2490
7702020116077;Pasta Noodles Express Lunch Vaso Pollo ;Pasta Noodles Express Lunch Vaso Pollo x 65g;LA MUNECA;Despensa;2490
7702020117012;Pasta Spaghetti Pastas La muñeca ;Pasta Spaghetti Pastas La muñeca x 1000g;LA MUNECA;Despensa;4390
7702020119108;Pasta Spaghetti Mantequilla Pastas La Muñeca ;Pasta Spaghetti Mantequilla Pastas La Muñeca x 250g;LA MUNECA;Despensa;2590
7702020119115;Pasta Tornillo Mantequilla Pastas La Muñeca ;Pasta Tornillo Mantequilla Pastas La Muñeca x 250g;LA MUNECA;Despensa;2390
7702020120180;Pasta la Muñeca spaghetti express ;Pasta la Muñeca spaghetti express x 220g;LA MUNECA;Despensa;2250
7702020120197;Pasta la Muñeca macarrón queso express ;Pasta la Muñeca macarrón queso express x 220g;LA MUNECA;Despensa;2790
7702020120203;Pasta la Muñeca macarrón 3 quesos express ;Pasta la Muñeca macarrón 3 quesos express x 220g;LA MUNECA;Despensa;2790
7702020120210;Pasta la Muñeca tornillo express ;Pasta la Muñeca tornillo express x 220g;LA MUNECA;Despensa;2450
7702020120296;Pasta La Muneca paquetón ;Pasta La Muneca paquetón x 6 und x 1500g;LA MUNECA;Despensa;6190
7702020120302;Pasta mini princesas La Muñeca ;Pasta mini princesas La Muñeca x 190g.;LA MUNECA;Despensa;2290
7702020120319;Pasta mini espacial La Muñeca ;Pasta mini espacial La Muñeca x 190g.;LA MUNECA;Despensa;2190
7702020120326;Pasta mini deportes queso cheddar La Muñeca ;Pasta mini deportes queso cheddar La Muñeca x 220g.;LA MUNECA;Despensa;3190
7702020178402;Esparcible Mantequilla Canola Life ;Esparcible Mantequilla Canola Life x 907g;CANOLA LIFE;Lácteos, huevos y refrigerados;14390
7702020211017;Harina De Maíz Blanco Extrafina Doñarepa  ;Harina De Maíz Blanco Extrafina Doñarepa  x 500g;DONAREPA;Despensa;1990
7702020212021;Harina Precocida De Maíz Amarillo Doñarepa ;Harina Precocida De Maíz Amarillo Doñarepa x 1000g;DONA AREPA;Despensa;3190
7702020212052;Harina De Maíz Blanco Extrafina Doñarepa ;Harina De Maíz Blanco Extrafina Doñarepa x 1000g;DONAREPA;Despensa;3290
7702020212304;Harina Del Campo Precocida De Maíz Doñarepa ;Harina Del Campo Precocida De Maíz Doñarepa x 1000g;DONA AREPA;Despensa;2990
7702020212687;Mezcla Lista Para Arepas De Choclo Doñarepa ;Mezcla Lista Para Arepas De Choclo Doñarepa x 1000g;DONAREPA;Despensa;5190
7702020215978;Mezcla Lista Para CupCakes Vainilla Haz De Oros ;Mezcla Lista Para CupCakes Vainilla Haz De Oros x 300g;HAZ DE OROS;Dulces y postres;4390
7702020216036;Mezcla Lista Para Galletas Con Chips De Chocolate Haz De Oros ;Mezcla Lista Para Galletas Con Chips De Chocolate Haz De Oros x 340g;HAZ DE OROS;Dulces y postres;5590
7702020216180;Mezcla lista para pancakes crepes y waffles Haz de oros ;Mezcla lista para pancakes crepes y waffles Haz de oros x 600 g;HAZ DE OROS;Dulces y postres;6232
7702020216197;Mezcla lista para pancakes, crepes y waffles light Haz de oros ;Mezcla lista para pancakes, crepes y waffles light Haz de oros x 600 g;HAZ DE OROS;Dulces y postres;8590
7702024001362;Leche Condensada La Lechera lata ;Leche Condensada La Lechera lata x 100g;NESTLE;Dulces y postres;1110
7702024001546;Crema de Leche Nestlé Lata x295 g;Crema de Leche Nestlé Lata x295 g;NESTLE;Dulces y postres;6990
7702024004677;Café NESCAFÉ Tradición ;Café NESCAFÉ Tradición X 50g.;NESCAFE;Despensa;3832
7702024007067;Galletas Dulces Nestlé Deditos sabor a Chocolate ;Galletas Dulces Nestlé Deditos sabor a Chocolate x 23 g.;NESTLE;Dulces y postres;790000
7702024007203;Morenitas ;Morenitas x 23.4g Nestlé;NESTLE;Pasabocas;790
7702024007463;Crema Marinera Maggi Sobre ;Crema Marinera Maggi Sobre x 70 g.;MAGGI;Despensa;2590
7702024008019;Crema Tomate Maggi Sobre ;Crema Tomate Maggi Sobre x 76 g.;MAGGI;Despensa;1734
7702024008064;Crema Champiñones Maggi Sobre ;Crema Champiñones Maggi Sobre x 72 g.;MAGGI;Despensa;2690
7702024008118;Crema De Pollo Gourmet Maggi Sobre ;Crema De Pollo Gourmet Maggi Sobre x 76 g.;MAGGI;Despensa;1674
7702024008217;Crema De Pollo Con Champiñones Maggi Sobre ;Crema De Pollo Con Champiñones Maggi Sobre x 75 g.;MAGGI;Despensa;2890
7702024008255;Caldo Rico ;Caldo Rico x 12und x 132g;CALDO RICO;Despensa;2034
7702024014799;Base para carnes Gulasch Maggi ;Base para carnes Gulasch Maggi x 45g.;MAGGI;Despensa;2990
7702024014829;Base para pollo Chop Suey Maggi ;Base para pollo Chop Suey Maggi x 41g.;MAGGI;Despensa;1734
7702024014911;Base para pastas Salsa Bechamel Maggi ;Base para pastas Salsa Bechamel Maggi x 50g.;MAGGI;Despensa;3090
7702024015185;Sopa De Arroz Con Gallina Maggi ;Sopa De Arroz Con Gallina Maggi x 65 g.;MAGGI;Despensa;774
7702024015215;Sopa de Fideos Con Gallina Maggi ;Sopa de Fideos Con Gallina Maggi x 65 g.;MAGGI;Despensa;1290
7702024015307;Sopa de Fideos Con Costilla Maggi ;Sopa de Fideos Con Costilla Maggi x 65 g.;MAGGI;Despensa;774
7702024015345;Base para pastas Salsa Carbonara Maggi ;Base para pastas Salsa Carbonara Maggi x 50g.;MAGGI;Despensa;2990
7702024015901;Base para pollo con Champiñones Maggi ;Base para pollo con Champiñones Maggi x 50g;MAGGI;Despensa;1734
7702024017769;Crema de Leche Nestlé Bolsa x186 g;Crema de Leche Nestlé Bolsa x186 g;NESTLE;Dulces y postres;4990
7702024020004;Crema De Choclo Maggi ;Crema De Choclo Maggi x 100 g.;MAGGI;Despensa;1554
7702024022855;Base para carnes Carne Desmechada Maggi ;Base para carnes Carne Desmechada Maggi x 50g.;MAGGI;Despensa;2790
7702024025016;Leche en Polvo El Rodeo con Hierro ;Leche en Polvo El Rodeo con Hierro x 380 g.;EL RODEO;Lácteos, huevos y refrigerados;8390
7702024025030;Leche En Polvo El Rodeo 900g;Leche En Polvo El Rodeo 900g;EL RODEO;Lácteos, huevos y refrigerados;19590
7702024025719;Alimento Lácteo instantáneo Klim 3+con Prebióticos ;Alimento Lácteo instantáneo Klim 3+con Prebióticos x 500 g.;KLIM;Lácteos, huevos y refrigerados;16990
7702024026785;Base para pastas Salsa Bolognesa Maggi ;Base para pastas Salsa Bolognesa Maggi x 50g.;MAGGI;Despensa;2990
7702024027577;Caldo De Gallina Deshidratado Maggi ;Caldo De Gallina Deshidratado Maggi x 8 cubos x 88 g.;MAGGI;Despensa;1410
7702024028987;Sazonatodo Maggi ;Sazonatodo Maggi x 200 g;MAGGI;Despensa;4290
7702024034186;Galleta Cocosette ;Galleta Cocosette x 50 g.;NESTLE;Pasabocas;1090
7702024040026;Leche en Polvo Klim Fortificada ;Leche En Polvo Klim® Fortificada 780g;KLIM;Lácteos, huevos y refrigerados;17300
7702024040187;Crema De Pollo Con Verduras Maggi Sobre ;Crema De Pollo Con Verduras Maggi Sobre x 72 g.;MAGGI;Despensa;1614
7702024040323;Crema de Ahuyama,Zanahoria y espinaca Maggi Sobre ;Crema de Ahuyama,Zanahoria y espinaca Maggi Sobre x 72 g.;MAGGI;Despensa;2690
7702024040910;Galletas 5 tacos Dore ;Galletas 5 tacos Dore x 585g;SALTINAS;Pasabocas;6590
7702024045182;Caldo Con Costilla Deshidratado Maggi Doble Gusto con Cilantro ;Caldo Con Costilla Deshidratado Maggi Doble Gusto con Cilantro x8 cubos x 80 g.;MAGGI;Despensa;2490
